Resumen
* * * Sin Resumen * * *

Suc_Id,Bodega_Id,Categoria_ID,Articulo_Id,Textbox6,Existencia,AXS_Costo_Actual,AXS_Ultimo_Costo,Total,Textbox42,Textbox45,Textbox36,Textbox39,Textbox29,Textbox32,Textbox21,Textbox24
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2312007453,PRINCIPE RELLENO DE CHOCO GALL 85GRS,2.00,14.81,14.81,29.62,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2312007454,PRINCIPE RELLENO MOUSSE LIMON GALL 85GRS,1.00,14.81,14.81,14.81,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2312006084,PRINGLES CREMA Y CEBOLLA 21GRS,6.00,12.72,13.55,76.35,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2312006136,PRINGLES CREMA Y CEBOLLA 40GRS X1,31.00,21.44,23.45,664.75,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2312006082,PRINGLES ORIGINAL 19GRS,2.00,12.71,13.55,25.42,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2312006135,PRINGLES ORIGINAL 37GRS,29.00,21.45,23.45,622.13,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2312006083,PRINGLES QUESO 21GRS,5.00,12.75,13.55,63.77,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2312006134,PRINGLES QUESO 40GRS,35.00,21.37,23.45,748.11,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2312009529,PRO MANI SALADO 80GRS,4.00,11.04,11.04,44.16,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2412027971,PROLUB HYFRESH 100ML,1.00,99.21,102.99,99.21,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2412027972,PROLUB HYFRESH 350ML,1.00,245.43,254.48,245.43,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2412027991,PROLUB HYFRESH 60ML,1.00,88.35,86.50,88.35,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2410027754,PROMO ACCU CHEK INSTANT X50 +SOFTCLIX LANCETS X25,1.00,492.27,489.25,492.27,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2310011682,PROSURE SABOR VAINILLA 380GRS,4.00,698.24,703.88,"2,792.94","7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512005975,PROTEX JAB AVENA 110GRS,4.00,17.37,17.50,69.48,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512012407,PROTEX JAB BARR ALOE 110GRS,3.00,17.37,17.50,52.11,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2310004032,PSYLLIUM PLANTAGO 200GRS,1.00,245.54,266.07,245.54,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2310004034,PSYLLIUM PLANTAGO 400GRS,1.00,361.60,473.06,361.60,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2312028842H,PUPPY LOVE 8G UND X12,5.00,40.00,40.00,200.00,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2410028532,QC MASCARILLA KN95 INFANTIL UND X10,1.00,130.96,169.95,130.96,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2410028532H,QC MASCARILLA KN95 INFANTIL UND X10,1.00,13.10,17.00,13.10,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2410028184,QC TERMOMETRO DIGITAL,3.00,73.88,88.65,221.63,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2312004823,QUANTY NARANJA 500ML,5.00,9.59,9.59,47.93,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2410011670,RECOLECTOR DE ORINA ADUL 2000ML,2.00,7.27,6.96,14.54,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2510015477,REFLEXSOL COCOA LIPS FPS40 4.2GRS,1.00,115.66,116.26,115.66,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2410028318,REGALIA SUPERIOR BABY POFF ALGODON BLANCO,62.00,0.01,0.00,0.62,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2410028319,REGALIA SUPERIOR PADDIES BLANCO REDONDO,58.00,0.01,0.00,0.58,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2212005558,REMINGTON CEP DOBLE COLORES VARIOS,2.00,163.18,163.18,326.36,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2410048732,RENU ADV MULTIPROPOSITOS KIT W/LC 60ML,2.00,98.87,114.11,197.73,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2410048734,RENU ADV MULTIPROPOSITOS W/LC  355ML,2.00,297.86,343.40,595.71,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2410048733,RENU ADVANCE LIMPIADOR LENTES DE CONTACTO 120ML,1.00,153.29,171.69,153.29,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2410043026,RENU FRESH MULTIPROPOSITOS 500ML,2.00,327.57,377.59,655.13,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2312003910H,RESCUE CARRO UND X12,10.00,39.86,40.00,398.59,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2510047008,REVITA HAIR DESITY ACO 205ML,1.00,626.83,695.80,626.83,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,1210046810,REWARD ALOE VERA 630ML,1.00,43.52,44.34,43.52,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,1210046811,REWARD COCO 630ML ,1.00,43.58,44.34,43.58,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,1210046813,REWARD FRESA KIWI 630ML ,2.00,43.97,44.34,87.95,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,1210046814,REWARD MANZANA 630ML ,1.00,43.43,44.34,43.43,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,1210046812,REWARD MORA AZUL 630ML ,2.00,43.77,44.34,87.53,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,1210046809,REWARD UVA 630ML,1.00,43.78,44.34,43.78,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512025884,REXONA ACTIVE DRY DEO/BAR 45GRS,1.00,78.02,82.00,78.02,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512027476,REXONA ACTIVE EMOTION DEO SPRAY 150ML,1.00,84.62,90.00,84.62,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512027412,REXONA ACTIVE EMOTION DEO/BAR 45GRS,2.00,77.59,82.00,155.18,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512027415,REXONA ANTIBACTERIAL INVISIBLE MEN DEO/BAR 45GRS,2.00,77.65,82.00,155.30,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512027416,REXONA FOREST MEN DEO/BAR 45GRS,1.00,77.41,82.00,77.41,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512027413,REXONA INVISIBLE MEN DEO/BAR 45GRS,1.00,75.76,76.00,75.76,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512027477,REXONA POWDER DRY DEO SPRAY 150ML,1.00,85.30,90.00,85.30,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512012905,REXONA POWDER WOMEN DEO/BAR 45GRS,1.00,75.99,76.00,75.99,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512001105,REXONA SPORTFAN MEN DEO/BAR 50GRS,2.00,79.14,82.00,158.27,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512025885,REXONA V8 DEO/BAR 45GRS,2.00,79.49,82.00,158.99,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512027414,REXONA XTRA COOL MEN DEO/BAR 45GRS,2.00,77.34,82.00,154.67,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512027475,REXONA XTRACOOL DEO SPRAY 150ML,1.00,86.63,90.00,86.63,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011957,RM  ORAL CEP MEDIUM CAVITY DEFENSE UND X2,2.00,44.20,44.00,88.40,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011956,RM  ORAL CEP SOFT CAVITY DEFENSE UND X2,2.00,44.30,44.00,88.59,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512027437,RM ORAL CEP 1-2 AÑOS 2PACK,2.00,53.91,53.91,107.82,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011945,RM ORAL CHARCOAL AGUJAS UND X50,6.00,53.99,53.95,323.94,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011951,RM ORAL CHARCOAL CEP MEDIUM 360 WHITENING UND X1,2.00,33.50,33.50,67.01,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011948,RM ORAL CHARCOAL CEP MEDIUM 360 WHITENING UND X2,2.00,56.89,56.78,113.79,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011950,RM ORAL CHARCOAL CEP MEDIUM WHITENING UND X2,2.00,55.11,54.78,110.21,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011944,RM ORAL CHARCOAL CEP SOFT 360 WHITENING 4 PACK,5.00,89.72,90.00,448.61,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011952,RM ORAL CHARCOAL CEP SOFT 360 WHITENING UND X1,2.00,33.50,33.50,67.00,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011947,RM ORAL CHARCOAL CEP SOFT 360 WHITENING UND X2,3.00,56.67,56.78,170.01,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011949,RM ORAL CHARCOAL CEP SOFT WHITENING UND X2,2.00,54.73,54.78,109.46,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011953,RM ORAL EZ FLOSS PICKS UND X100,6.00,37.86,37.85,227.18,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011954,RM ORAL EZ FLOSS PICKS UND X20,5.00,43.25,42.85,216.24,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011946,RM ORAL EZ FLOSSERS UND X60,2.00,57.00,57.00,114.00,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011955,RM ORAL KIDS CEP SOFT HEALTHY FUN UND X4,6.00,63.98,64.40,383.87,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512028460,RM ORAL LIMPIADOR DE LENGUA UND X2,1.00,48.00,48.00,48.00,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2312028968,ROCKSTAR ENERGY DRINK 473ML,2.00,29.20,29.14,58.39,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2510027618,RUBORIL EXPERT S CREM 40 ML,1.00,349.22,393.14,349.22,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011330,RUBORIL EXPERT SPF50+ CREM 40ML,1.00,372.16,364.51,372.16,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2312003912,RUFFLES ORIGINAL 49.6GRS,10.00,13.74,13.75,137.42,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512005104,SABA BUENA NOCHES C/A 8UND,8.00,27.96,29.32,223.68,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512004969,SABA CLASI NEW AGE C/A UND X10,26.00,20.51,21.41,533.22,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512004396,SABA CONFORT REGULAR C/A 10UND,9.00,27.13,28.06,244.17,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512010712,SABA CUIDADO-V TOALLA HUMEDA UND X12,6.00,31.63,32.55,189.81,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512004358,SABA DIARIOS LARGOS 16UND,7.00,20.11,20.90,140.77,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512005019,SABA INVISIBLE C/A 10UND,13.00,29.17,30.19,379.22,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512011297,SABA JABON INT-V-NATURAL 200ML,2.00,157.22,161.30,314.43,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512005156,SABA ULTRADEL C/A 10UND,7.00,38.04,39.13,266.25,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2510026877,SANI-BON JAB ANTI-CASPA BAR 85GRS,2.00,37.22,52.99,74.44,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512027130,SANIBON JAB CARBON DETOX 85GRS,1.00,35.33,50.22,35.33,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512027129,SANIBON JAB INTIMO 85GRS,1.00,37.25,52.43,37.25,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2512004739,SCHICK EXACTA2 ROSA DELICADA UND X3,2.00,31.30,31.95,62.60,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2110039032,SEBAMED BABY GEL DE BAÑO Y SHAMPOO 400ML,1.00,395.38,398.26,395.38,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2510001416,SEBAMED CLEAR FACE ESPUMA FACIAL 150ML,1.00,434.79,441.17,434.79,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2510001393,SEBAMED CREM CORP/HIDRAT 200ML,1.00,331.98,334.13,331.98,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2510001399,SEBAMED CREM MANOS/UÑAS 75ML,1.00,302.26,307.32,302.26,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2110001397,SEBAMED CREM P/BEBE 200ML,1.00,308.86,309.98,308.86,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2110014846,SEBAMED CREMA BALSAMICA 200ML,1.00,438.63,518.23,438.63,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 2 - CONSUMO,2110001403,SEBAMED DERMOLIMP P/BEBE 100GRS,1.00,172.65,173.36,172.65,"7,463.00","493,157.34","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
